date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:35:53	121296/121296	---M--	200	added ('OK')	font/woff2	etag:%2263bbf0d0-1d9d0%22	https://themewagon.github.io/UpConstruction/assets/vendor/bootstrap-icons/fonts/bootstrap-icons.woff2?24e3eb84d0bcaf83d77f904c78ac1f47	C:/My%20Web%20Sites/SAI-CHARAN-SERVISES/themewagon.github.io/UpConstruction/assets/vendor/bootstrap-icons/fonts/bootstrap-iconsbf04.woff2	(from https://themewagon.github.io/UpConstruction/assets/vendor/bootstrap-icons/bootstrap-icons.css)
12:35:53	164352/164352	---M--	200	added ('OK')	font/woff	etag:%2263bbf0d0-28200%22	https://themewagon.github.io/UpConstruction/assets/vendor/bootstrap-icons/fonts/bootstrap-icons.woff?24e3eb84d0bcaf83d77f904c78ac1f47	C:/My%20Web%20Sites/SAI-CHARAN-SERVISES/themewagon.github.io/UpConstruction/assets/vendor/bootstrap-icons/fonts/bootstrap-iconsbf04.woff	(from https://themewagon.github.io/UpConstruction/assets/vendor/bootstrap-icons/bootstrap-icons.css)
12:35:54	107656/107656	---M--	200	added ('OK')	font/woff2	etag:%2263bbf0d0-1a488%22	https://themewagon.github.io/UpConstruction/assets/vendor/fontawesome-free/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/SAI-CHARAN-SERVISES/themewagon.github.io/UpConstruction/assets/vendor/fontawesome-free/webfonts/fa-brands-400.woff2	(from https://themewagon.github.io/UpConstruction/assets/vendor/fontawesome-free/css/all.min.css)
12:35:54	186124/186124	---M-Z	200	added ('OK')	font/ttf	etag:W/%2263bbf0d0-2d70c%22	https://themewagon.github.io/UpConstruction/assets/vendor/fontawesome-free/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/SAI-CHARAN-SERVISES/themewagon.github.io/UpConstruction/assets/vendor/fontawesome-free/webfonts/fa-brands-400.ttf	(from https://themewagon.github.io/UpConstruction/assets/vendor/fontawesome-free/css/all.min.css)
12:35:54	25236/25236	---M--	200	added ('OK')	font/woff2	etag:%2263bbf0d0-6294%22	https://themewagon.github.io/UpConstruction/assets/vendor/fontawesome-free/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/SAI-CHARAN-SERVISES/themewagon.github.io/UpConstruction/assets/vendor/fontawesome-free/webfonts/fa-regular-400.woff2	(from https://themewagon.github.io/UpConstruction/assets/vendor/fontawesome-free/css/all.min.css)
12:35:54	62320/62320	---M-Z	200	added ('OK')	font/ttf	etag:W/%2263bbf0d0-f370%22	https://themewagon.github.io/UpConstruction/assets/vendor/fontawesome-free/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/SAI-CHARAN-SERVISES/themewagon.github.io/UpConstruction/assets/vendor/fontawesome-free/webfonts/fa-regular-400.ttf	(from https://themewagon.github.io/UpConstruction/assets/vendor/fontawesome-free/css/all.min.css)
12:35:54	150516/150516	---M--	200	added ('OK')	font/woff2	etag:%2263bbf0d0-24bf4%22	https://themewagon.github.io/UpConstruction/assets/vendor/fontawesome-free/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/SAI-CHARAN-SERVISES/themewagon.github.io/UpConstruction/assets/vendor/fontawesome-free/webfonts/fa-solid-900.woff2	(from https://themewagon.github.io/UpConstruction/assets/vendor/fontawesome-free/css/all.min.css)
12:35:55	397420/397420	---M-Z	200	added ('OK')	font/ttf	etag:W/%2263bbf0d0-6106c%22	https://themewagon.github.io/UpConstruction/assets/vendor/fontawesome-free/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/SAI-CHARAN-SERVISES/themewagon.github.io/UpConstruction/assets/vendor/fontawesome-free/webfonts/fa-solid-900.ttf	(from https://themewagon.github.io/UpConstruction/assets/vendor/fontawesome-free/css/all.min.css)
12:35:55	4568/4568	---M--	200	added ('OK')	font/woff2	etag:%2263bbf0d0-11d8%22	https://themewagon.github.io/UpConstruction/assets/vendor/fontawesome-free/webfonts/fa-v4compatibility.woff2	C:/My%20Web%20Sites/SAI-CHARAN-SERVISES/themewagon.github.io/UpConstruction/assets/vendor/fontawesome-free/webfonts/fa-v4compatibility.woff2	(from https://themewagon.github.io/UpConstruction/assets/vendor/fontawesome-free/css/all.min.css)
12:35:55	10140/10140	---M-Z	200	added ('OK')	font/ttf	etag:W/%2263bbf0d0-279c%22	https://themewagon.github.io/UpConstruction/assets/vendor/fontawesome-free/webfonts/fa-v4compatibility.ttf	C:/My%20Web%20Sites/SAI-CHARAN-SERVISES/themewagon.github.io/UpConstruction/assets/vendor/fontawesome-free/webfonts/fa-v4compatibility.ttf	(from https://themewagon.github.io/UpConstruction/assets/vendor/fontawesome-free/css/all.min.css)
12:35:56	348410/348410	---M--	200	added ('OK')	image/jpeg	etag:%2263bbf0d0-550fa%22	https://themewagon.github.io/UpConstruction/assets/img/footer-bg.jpg	C:/My%20Web%20Sites/SAI-CHARAN-SERVISES/themewagon.github.io/UpConstruction/assets/img/footer-bg.jpg	(from https://themewagon.github.io/UpConstruction/assets/css/main.css)
12:35:56	227099/227099	---M--	200	added ('OK')	image/jpeg	etag:%2263bbf0d0-3771b%22	https://themewagon.github.io/UpConstruction/assets/img/breadcrumbs-bg.jpg	C:/My%20Web%20Sites/SAI-CHARAN-SERVISES/themewagon.github.io/UpConstruction/assets/img/breadcrumbs-bg.jpg	(from https://themewagon.github.io/UpConstruction/about.html)
12:35:56	194688/194688	---M--	200	added ('OK')	image/jpeg	etag:%2263bbf0d0-2f880%22	https://themewagon.github.io/UpConstruction/assets/img/about.jpg	C:/My%20Web%20Sites/SAI-CHARAN-SERVISES/themewagon.github.io/UpConstruction/assets/img/about.jpg	(from https://themewagon.github.io/UpConstruction/about.html)
12:35:56	120903/120903	---M--	200	added ('OK')	image/jpeg	etag:%2263bbf0d0-1d847%22	https://themewagon.github.io/UpConstruction/assets/img/alt-services-2.jpg	C:/My%20Web%20Sites/SAI-CHARAN-SERVISES/themewagon.github.io/UpConstruction/assets/img/alt-services-2.jpg	(from https://themewagon.github.io/UpConstruction/about.html)
12:35:56	40201/40201	---M--	200	added ('OK')	image/jpeg	etag:%2263bbf0d0-9d09%22	https://themewagon.github.io/UpConstruction/assets/img/team/team-1.jpg	C:/My%20Web%20Sites/SAI-CHARAN-SERVISES/themewagon.github.io/UpConstruction/assets/img/team/team-1.jpg	(from https://themewagon.github.io/UpConstruction/about.html)
